time,no,review,score,read_volume,label
2021/4/22,11880,"['600132', ':', '重庆', '啤酒', '股份', '有限公司', '关于', '召开', '2020', '年度', '业绩', '说']",0.0,1646,1
2021/4/22,11881,"['难以想象', '这', '居然', '是', '曾经', '让', '人', '关灯', '吃面', '的', '票', '。', '。', '。']",-1.0,317,1
2021/4/21,11882,"['早上', '130.5', '卖', '了', '5', '手', '，', '买', '不', '回来', '了']",0.0,471,-1
2021/4/21,11883,"['各位', '，', '我', '说', '没错', '吧', '，', '你们', '急', '什么', '，', '心急', '吃', '不了', '热豆腐']",0.0,364,1
2021/4/21,11884,"['明天', '收跌', '，', '情况', '不对', '，', '赶紧', '撤退']",-4.0,385,1
2021/4/21,11885,"['还', '我', '96', '的', '筹码', '，', '一群', '唱空', '，', '把', '我', '筹码', '忽悠', '没了', '。']",-2.5,397,-1
2021/4/21,11886,"['什么', '价位', '比较', '合适', '买入', '，', '会', '追高', '吗', '？']",1.0,545,-1
2021/4/21,11887,"['要', '涨停', '？']",1.0,386,1
2021/4/21,11888,"['收盘', '133', '？']",0.0,267,-1
2021/4/21,11889,"['这个', '不', '调整', '的', '吗', '？']",0.0,376,1
2021/4/21,11891,"['夏日', '炎炎', '有', '你', '真甜']",0.0,408,-1
2021/4/21,11892,"['愿意', '跳', '就', '跳', '吧', '，', '睡下', '午觉', '了', '。']",0.0,294,-1
2021/4/21,11893,"['在', '这', '看', '的', '。']",0.0,329,-1
2021/4/21,11894,"['地产', '竣工', '复苏', '带动', '建材行业', '向好', ' ', '上市', '粤企', '一季度', '业绩', '频']",2.0,309,1
2021/4/21,11895,"['散户', '在', '跑', '，', '大户', '再进', '[', '呲', '牙', ']']",0.0,476,1
2021/4/21,11896,"['127', '加仓', '，', '132', '卖', '了', '邮储', '补仓', '，', '下午', '有', '机会', '还加']",1.0,314,1
2021/4/21,11897,"['不', '回调', '的']",1.0,297,1
2021/4/21,11898,"['大', '爱重', '啤']",0.0,380,-1
2021/4/21,11899,"['从', '106', '就', '开始', '关注', '，', '一直', '没买', '，', '反而', '持仓', '一些', '垃圾股', '跌个']",-0.5,352,1
2021/4/21,11900,"['今天', '不会', '两个', '张婷', '都', '来', '干', '我', '吧', '[', '色', ']', '[', '色', ']', '[', '色', ']', '[', '色', ']']",0.0,279,1
2021/4/21,11901,"['你们', '就', '说', '，', '漂亮', '不', '漂亮']",0.0,284,1
2021/4/21,11902,"['唱空', '的', '。', '你们', '高兴', '不']",0.0,262,1
2021/4/21,11903,"['别', '啊', '兄弟']",0.0,212,1
2021/4/21,11904,"['125', '卖飞', '了', '，', '后悔', '死', '了', '[', '哭', ']', '[', '哭', ']']",0.0,248,-1
2021/4/21,11905,"['4', '月', '14', '日', '125', '追高', '买入', '，', '之后', '四五天', '回调', '震荡', '走势', '，', '昨天', '故']",-1.0,487,-1
2021/4/21,11906,"['涨停', '？', '？']",1.0,285,1
2021/4/21,11907,"['我愿', '称', '你', '为', '最强']",0.0,289,-1
2021/4/21,11908,"['重庆', '啤酒', '4', '月', '21', '日', '盘中', '涨幅', '达', '5%']",1.0,475,1
2021/4/21,11909,"['昨晚', '复盘', '看到', '这股', '，', '胆小', '了', '！', '没敢', '多', '买', '，']",-3.0,250,1
2021/4/21,11910,"['反弹', '没', '抢', '上', '追个', '高', '吧', '应该', '不会', '失望']",1.0,352,1
2021/4/21,11912,"['好气', '跑', '早', '了']",0.0,305,-1
2021/4/21,11913,"['牛逼', '克拉斯', '，', '当', '龙头', '塞']",1.0,300,-1
2021/4/21,11914,"['可以', '追', '，', '今天', '这', '较量', '觉对', '8', '个点']",-1.0,304,1
2021/4/21,11915,"['主要', '还是', '食品饮料', 'ETF515170', '比较稳定', '，', '现在', '上车', '就', '好', '了']",1.0,271,1
2021/4/21,11916,"['想', '问下', '大家', '晚上', '委托', '买入', '，', '第二天', '可以', '成交', '吗', '？']",0.0,907,1
2021/4/21,11917,"['明明', '净资产', '收益率', '超', '200%', '，', '怎么', '是', '45%', '呢']",0.0,464,1
2021/4/21,11918,"['可以', '再', '给', '我', '一次', '机会', '吗', '？']",1.0,297,-1
2021/4/21,11919,"['这货', '不是', '说', '有', '疫苗', '题材', '吗', '？']",0.0,257,1
2021/4/21,11920,"['青岛', '3', '个点', '了', '，', '冲', '啊', '！']",0.0,242,1
2021/4/21,11921,"['往上', '冲', '！', '！', '！', '！']",0.0,311,-1
2021/4/21,11922,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '20', ')']",0.0,526,1
2021/4/21,11923,"['重庆', '啤酒', '：', '连续', '5', '日', '融资', '净', '买入', '累计', '2397', '万元', '（', '04', '-', '20', '）']",0.0,455,1
2021/4/20,11925,"['126', '元', '肯定', '高', '了', '，', '下个', '目标', '70', '一', '80']",0.0,288,1
2021/4/20,11926,"['刚刚', '喝', '了', '一瓶', '支持一下', '[', '傲', ']']",3.0,382,-1
2021/4/20,11927,"['牛逼', '，', '补上去', '了']",0.0,341,-1
2021/4/20,11928,"['之前', '125', '追高', '了', '，', '今天', '125', '卖出', '，', '想', '122', '再', '买回', '[', '哭', ']', '，', '还有']",0.0,451,-1
2021/4/20,11929,"['回来', '160', '的', '位置']",0.0,447,1
2021/4/20,11930,"['我们', '吧', '里', '还是', '不够', '热闹']",0.0,289,-1
2021/4/20,11931,"['吃', '尿', '都', '赶不上', '热', '的']",0.0,262,-1
2021/4/20,11932,"['很棒', '了', '比', '老白干', '强']",1.0,318,-1
2021/4/20,11933,"['跳水', '了', '，', '烂泥', '扶', '不', '上去']",-1.0,306,-1
2021/4/20,11934,"['站稳', '126', '满仓']",0.0,270,-1
2021/4/20,11935,"['今天', '补缺', '？']",0.0,259,1
2021/4/20,11936,"['不到', '20', '元', '，', '坚决', '不买', '，']",3.0,396,1
2021/4/20,11937,"['坐等', '青岛', '超过', '你']",1.0,393,1
2021/4/20,11938,"['不要', '急', '，', '慢慢', '等']",0.0,328,-1
2021/4/20,11939,"['啤酒', '小龙', '吓']",0.0,329,-1
2021/4/20,11940,"['重庆', '啤酒']",0.0,480,1
2021/4/20,11941,"['你', '咋', '每次', '都', '排', '酿酒', '板块', '最后']",0.0,354,-1
2021/4/20,11942,"['今天', '能', '不能', '涨', '点点']",-1.0,265,-1
2021/4/20,11943,"['天天', '拉', '板块', '后腿', '[', '怒', ']', '[', '怒', ']', '[', '怒', ']']",0.0,285,-1
2021/4/20,11944,"['来个', '跌停', '给', '大家', '来点', '便宜', '筹码']",0.0,324,1
2021/4/20,11945,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '19', ')']",0.0,547,1
2021/4/20,11946,"['重庆', '啤酒', '：', '连续', '4', '日', '融资', '净', '买入', '累计', '1852.52', '万元', '（', '04', '-', '19']",0.0,507,1
2021/4/19,11947,"['波斯顿', '啤酒', '都', '1300', '美元', '了', '，', '做为', '中国', '啤酒', '龙一快', '涨', '吧']",1.0,414,-1
2021/4/19,11948,"['别装', '了', '快', '涨', '吧', '！', '波斯顿', '都', '1300', '美元', '了', '，', '你', '最次', '也', '得', '上', '三百']",1.0,365,-1
2021/4/19,11949,"['还是', '很', '看好', '重庆', '啤酒', '的', '，', '我们', '湖南', '这', '挺', '多', '地方', '这', '段时间', '夜']",2.0,727,1
2021/4/19,11950,['转发'],0.0,280,-1
2021/4/19,11951,"['万花', '丛中', '独', '你', '绿']",0.0,418,-1
2021/4/19,11952,"['港资', '筹码', '太多', '，', '砸', '的', '稀烂']",-3.0,277,-1
2021/4/19,11953,"['大家', '一定', '要', '坚守阵地']",0.0,440,1
2021/4/19,11954,"['这股', '坐庄', '的', '太装', '了', '，', '对', '你', '有', '什么', '好处', '呢']",1.0,340,-1
2021/4/19,11955,"['周一', '到', '周四', '不看好', '，', '礼拜五', '还可以']",-1.0,325,-1
2021/4/19,11956,"['从技术上', '看', '，', '食品饮料', 'ETF515170', '是', '一个', '不错', '的', '进场', '机会']",4.0,378,1
2021/4/19,11957,"['感觉', '今天', '又', '要', '萎', '了']",0.0,287,1
2021/4/19,11959,"['起飞', '吧', '，', '奥利', '给', '！']",1.0,342,-1
2021/4/19,11960,['转发'],0.0,252,-1
2021/4/18,11961,"['刚刚', '在', '抖音', '看', '了', '关灯', '吃面', '的', '典故', '，', '于是', '进来', '看看', '，', '看来', '哪']",0.0,445,1
2021/4/18,11962,"['重庆', '啤酒', '本周', '融资', '净', '买入', '1609.69', '万元', '，', '居', '酿酒', '行业', '板块']",0.0,522,1
2021/4/18,11963,"['开着', '长安', '自动', '驾驶', '的', '车', '，', '喝', '着', '重庆', '山城', '啤酒', '，', '酒驾', '无罪']",0.0,382,1
2021/4/18,11964,"['重庆', '啤酒', '本周', '沪', '股通', '持股', '市值', '减少', '1.32', '亿元', '，', '居', '酿酒', '行业']",-1.0,618,1
2021/4/18,11965,['转发'],0.0,245,-1
2021/4/17,11966,"['芯瑞达', '可', '关注', '[', '微笑', ']', '[', '微笑', ']', '[', '微笑', ']', '[', '微笑', ']']",0.0,583,1
2021/4/17,11967,"['吹', '重庆', '啤酒', '牛逼', ':', '2011', '年', '11', '月', '17', '日', '-', '2020', '年', '5', '月', '27', '日', '，', '近', '10']",0.0,4643,1
2021/4/17,11968,"['这个', '垃圾', '昨天', '买', '的', '，', '今天', '就', '绿', '，', '而且', '白酒', '板块', '大涨', '的', '情况']",0.0,437,1
2021/4/17,11969,"['重庆', '啤酒', '：', '连续', '5', '日', '融资', '净', '偿还', '累计', '1197.54', '万元', '（', '04', '-', '13']",-1.0,720,1
2021/4/17,11970,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '16', ')']",0.0,320,1
2021/4/17,11971,"['重庆', '啤酒', '：', '连续', '3', '日', '融资', '净', '买入', '累计', '1795', '万元', '（', '04', '-', '16', '）']",0.0,286,1
2021/4/17,11972,"['这个', '股', '当时', '拿', '的', '时候', '90', '，', '93', '给出', '了', '后面', '一直', '涨']",1.0,430,1
2021/4/17,11973,['转发'],0.0,528,-1
2021/4/16,11974,"['周末', '出', '第一', '季报', '，', '业绩', '超预期', '吗', '？', '然后', '故意', '打压', '，', '是不是']",0.0,445,1
2021/4/16,11975,"['集合竞价', '还', '砸盘', '[', '滴汗', ']']",-0.5,286,-1
2021/4/16,11977,"['逆', '大盘', '？']",0.0,270,-1
2021/4/16,11978,"['今天', '要', '跌']",-1.0,619,1
2021/4/16,11979,"['本人', '设置', '的', '价格', '线', '121', '你', '给', '我', '多', '0.01']",0.0,452,-1
2021/4/16,11980,"['收盘', '123.6']",0.0,314,-1
2021/4/16,11981,"['昨天', '买', '了', '一点', '食品饮料', 'ETF515170', '，', '今天', '继续', '低吸', '加仓', '，']",0.0,353,1
2021/4/16,11982,"['二季度', '酒', '板块', '机会', '如何', '？']",1.0,9475,-1
2021/4/16,11983,"['10', '亿', '除以', '4', '亿', '，', '每股', '收益', '在', '2', '，', '软件', '显示', '1.2', '我', '知乎', '搜索', '的']",0.0,520,1
2021/4/16,11985,"['给', '老子', '跳水']",-1.0,306,-1
2021/4/16,11987,"['125', '是', '个', '梗', '，', '过不去', '了']",0.0,288,-1
2021/4/16,11988,"['今天', '还', '会涨']",0.5,449,1
2021/4/16,11990,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '15', ')']",0.0,601,1
2021/4/16,11991,"['重庆', '啤酒', '：', '融资', '净', '买入', '692.16', '万元', '，', '融资', '余额', '1.59', '亿元', '（']",0.0,501,1
2021/4/16,11992,"['好像', 'C', '浪', '要来', '，', '先', '撤', '了']",0.0,662,-1
2021/4/15,11993,"['这货', '今天', '要', '绿']",0.0,361,1
2021/4/15,11995,"['长期投资', '还是', '选择', '消费', '主题', '好', '一点', '，', '食品饮料', 'ETF515170']",0.0,317,1
2021/4/15,11996,"['我去', '，', '如果', '不是', '看', '评论', '。', '都', '不', '知道', '净资产', '才', '1', '元', '。', '细思极']",0.0,484,1
2021/4/15,11997,"['st', '舍得', '，', '股价', '站上', '百元', '了', '！', '舍得', '酒', '，', '每', '一瓶', '都', '是', '老酒', '，', '喝']",0.0,731,1
2021/4/15,11998,"['加油', '，', '跟', '珠江', '啤酒', '一样', '，', '跟', '水井坊', '一样', '，', '不停', '的', '向上', '，', '加']",4.0,419,1
2021/4/15,11999,"['36', '家', '食品饮料', '行业', '公司', '发布', '2020', '年度', '业绩', '快报', ' ', '1', '家营', '收翻']",0.0,2141,1
2021/4/15,12000,"['开始', '踩踏', '了']",-1.0,309,-1
2021/4/15,12001,"['每天', '看着', '涨', '的', '股票', '，', '昨天', '一买', '就', '绿', '了', '，', '为什么', '我', '有', '这么', '大']",1.0,501,-1
2021/4/15,12002,"['夏天', '啤酒', '超高']",0.0,402,1
2021/4/15,12003,"['离崩', '不远', '了']",0.0,322,-1
2021/4/15,12004,"['离崩', '了', '，', '快', '跑']",0.0,363,-1
2021/4/15,12005,"['北向', '开始', '减仓', '了', '日']",0.0,386,-1
2021/4/15,12006,"['是', '走', '还是', '留']",0.0,351,-1
2021/4/15,12007,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '14', ')']",0.0,600,1
2021/4/15,12008,"['重庆', '啤酒', '：', '融资', '净', '买入', '684.5', '万元', '，', '融资', '余额', '1.52', '亿元', '（', '0']",0.0,538,1
2021/4/15,12009,"['这', '吧', '里', '各种各样', '托', '太多']",0.0,419,-1
2021/4/15,12010,"['重庆', '啤酒', '作为', '啤酒', '的', '巨头', '，', '在', '经历', '了', '一次', '洗盘', '之后', '股价', '相']",1.0,1096,1
2021/4/14,12011,"['股票', '名', '什么', '时候', '改', '，', '重庆', '啤酒', '有', '几个', '喝啤酒', '的', '人', '喝过', '，', '还']",0.0,543,1
2021/4/14,12012,"['一季度', '啤酒', '销量', '并', '不好', '，', '明天', '能冲', '高', '就', '跑']",0.0,279,1
2021/4/14,12013,"['夏天', '要来', '了', '，', '天气', '热', '了', '火锅', '与', '什么', '最配', '？', '大排档', '与', '什么', '最']",0.0,391,-1
2021/4/14,12014,"['V', '型', '反转', '，', 'A股', '少见', '，', '美股', '风格']",0.0,309,-1
2021/4/14,12015,['啤茅'],0.0,281,-1
2021/4/14,12016,"['70', '的', '本', '把', '自己', 't', '出去', '了', '回不去', '了']",0.0,337,1
2021/4/14,12017,"['这', '只票', '太', '适合', 't', '了']",2.0,355,-1
2021/4/14,12018,"['食品饮料', '行业', '高', '景气', '度', '持续', '，', '食品饮料', 'ETF515170', '长期', '机']",3.0,376,1
2021/4/14,12019,"['每天', '都', '这样', '，', '最后', '都', '跌下来', '的']",0.0,402,-1
2021/4/14,12020,"['哪位', '长着', '能', '给', '我', '答案', '，', '为什么', '自己', '买入', '股票', '后', '，', '股票', '就', '大']",0.0,675,1
2021/4/14,12021,"['，', '涨跌', '我', '都', '不', '高兴', '，', '妈', '了', '巴子', '的', '我', '就', '十手']",0.0,462,-1
2021/4/14,12022,"['现在', '还', '能', '买', '吗', '？', '怕', '追高', '，', '结果', '越来越', '高', '[', '好', '困惑', ']']",0.0,638,-1
2021/4/14,12023,"['我', '看好', '在', '六月份', '股价', '重回', '160', '，', '所以', '不要', '卖', '。', '加油', '，', '啤酒']",0.0,387,1
2021/4/14,12024,"['mmp106', '的', '时候', '想买', '没敢', '买']",0.0,444,1
2021/4/14,12025,"['啤酒', '夏天', '到', '了', '快快', '喝']",0.0,335,1
2021/4/14,12026,"['极其', '知足']",0.0,288,-1
2021/4/14,12027,"['牛逼', '呀', '哈哈哈']",0.0,338,-1
2021/4/14,12028,"['重庆', '啤酒', '，', '只要', '是', '开始', '上涨', '，', '就是', '45', '度角', '斜坡', '向上', '不', '停止']",4.0,413,1
2021/4/14,12029,"['涨停', '涨停']",2.0,391,1
2021/4/14,12030,"['别', '挣扎', '卖', '了', '，', '上方', '缺口', '是', '要', '补', '的', '，', '不然', '本周', '补上', '得', '了', '省', '的']",0.0,386,-1
2021/4/14,12031,"['重庆', '啤酒', '现在', '可以', '入手', '吗', '？', '第一次', '买', '股票', '[', '呲', '牙', ']']",0.0,523,1
2021/4/14,12032,"['牛逼', '，', '以后', '喝啤酒', '我', '只', '喝重', '啤']",0.0,348,1
2021/4/14,12033,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '13', ')']",0.0,565,1
2021/4/13,12034,"['厉害', '，', '涨起来', '了']",0.0,382,-1
2021/4/13,12035,"['尝尝', '小麦', '白', '！']",0.0,330,-1
2021/4/13,12036,"['还', '能', '买', '吗', '？', '相等', '回调', '，', '但', '感觉', '不', '给', '机会', '啊']",-1.5,547,-1
2021/4/13,12037,"['竞价', '为什么', '这么', '垃圾']",-1.0,316,-1
2021/4/13,12040,"['春糖', '顺利', '收官', ' ', '挖掘', '一', '季报', '超预期', '标的']",1.0,1312,1
2021/4/13,12041,"['明天', '肯定', '出', '利好', '，', '请求', '证监会', '严查', '！', '！', '！', '！']",1.0,321,1
2021/4/13,12042,"['还是', '酒类', '业绩', '最', '稳建']",0.0,387,1
2021/4/13,12043,"['26', '家', '食品饮料', '行业', '公司', '发布', '2020', '年度', '业绩', '快报', ' ', '1', '家', '净利润']",0.0,1750,1
2021/4/13,12044,"['坐等', '飞起', '！']",0.0,549,-1
2021/4/13,12045,"['国内', '消费', '继续', '回暖', '，', '继续', '看好', '食品饮料', 'ETF515170', '这个', '以']",2.0,342,1
2021/4/13,12046,"['回归', '150']",1.0,317,1
2021/4/13,12047,"['坐等', '150', '[', '大笑', ']']",0.0,349,1
2021/4/13,12048,"['要', '补缺', '了', '吗', '？']",0.0,313,-1
2021/4/13,12049,"['不要', '让', '大家', '失望', '哈', '！', '山城', '啤酒']",0.0,430,1
2021/4/13,12050,"['猜猜', '今天', '跌', '多少', '？']",-1.0,337,1
2021/4/13,12051,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '12', ')']",0.0,598,1
2021/4/13,12052,"['重庆', '啤酒', '：', '连续', '4', '日', '融资', '净', '偿还', '累计', '1038.76', '万元', '（', '04', '-', '12']",-1.0,571,1
2021/4/12,12053,"['关灯', '吃面', '的', '老哥', '还', '在', '吗', '。', '[', '微笑', ']', '[', '微笑', ']', '[', '微笑', ']']",0.0,259,1
2021/4/12,12054,"['今天', '盘子', '不好', '，', '卖出去', '包', '安全', '的', '人', '还是', '有', '。', '下午', '企稳', '了', '还']",-2.0,403,1
2021/4/12,12055,"['105', '准备', '建仓']",0.0,373,1
2021/4/12,12056,"['反复', '做', 't']",-1.0,342,-1
2021/4/12,12057,"['我们', '都', '是', '把', '白酒', '抛', '了', '，', '过来', '做', '夏天', '啤酒', '。', '等', '9', '月份', '再', '杀', '回']",-1.0,608,1
2021/4/12,12058,"['想', '赚钱', '这点', '抗击', '能力', '没有', '。', '还是', '离开', '股市', '把', '。', '买', '了', '就', '赚', '很']",0.0,323,1
2021/4/12,12059,"['大', '出货', '[', '大笑', ']', '[', '大笑', ']', '[', '大笑', ']']",0.0,437,1
2021/4/12,12060,"['大量', '卖出', '。', '沽']",1.0,347,-1
2021/4/12,12061,"['没抄', '到', '最', '底部', '，', '无所谓', '了', '，', '长线', '看好']",3.0,316,1
2021/4/12,12062,"['24', '家', '食品饮料', '行业', '公司', '发布', '2020', '年度', '业绩', '快报', ' ', '1', '家', '净利润']",0.0,2178,1
2021/4/12,12063,"['感觉', '加仓', '。', '下午', '收红', '拉高']",1.0,250,1
2021/4/12,12064,"['下来', '吧', '！', '等', '你', '！']",0.0,385,-1
2021/4/12,12065,"['c', '浪', '下跌', '开始']",-1.0,313,-1
2021/4/12,12066,"['又', '开始', '下跌', '了']",-1.0,375,-1
2021/4/12,12067,"['这个', '弧度', '是', '向上', '了', '吧', '前两天', '谁', '说', '弧度', '向下', '跑', '了', '涨', '了']",3.0,384,1
2021/4/11,12068,"['重庆', '啤酒', '本周', '融资', '净', '偿还', '658.9', '万元', '，', '居', '酿酒', '行业', '板块', '第']",-1.0,577,1
2021/4/11,12069,['转发'],0.0,314,-1
2021/4/10,12070,"['加油', '，', '成为', '第一', '只', '千元', '啤酒', '。']",2.0,314,1
2021/4/10,12071,"['快', '清仓', '吧', '，', '十年', '杀', '一回', '，', '至少', '90%']",-2.0,447,-1
2021/4/10,12072,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '09', ')']",0.0,617,1
2021/4/10,12073,"['重庆', '啤酒', '：', '连续', '3', '日', '融资', '净', '偿还', '累计', '1012.23', '万元', '（', '04', '-', '09']",-1.0,467,1
2021/4/9,12074,"['有', '嘉士伯', '不要', '怕', '，', '预计', '夏天', '到', '160']",0.0,510,1
2021/4/9,12075,"['关灯', '吃面']",0.0,404,1
2021/4/9,12076,"['坐等', '年底', '回到', '150', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']']",0.0,455,1
2021/4/9,12077,"['讲解', '碳', '中和']",0.0,476,-1
2021/4/9,12078,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '08', ')']",0.0,685,1
2021/4/9,12079,"['重庆', '啤酒', '：', '融资', '净', '偿还', '638.61', '万元', '，', '融资', '余额', '1.47', '亿元', '（']",-1.0,606,1
2021/4/8,12080,"['没有', '换手', '，', '进去', '多少', '套', '多少', '，', '这', '就是', '机构', '抱团', '票', '[', '呲', '牙', ']']",0.0,395,1
2021/4/8,12081,"['这', '只', '股票', '适合', '做', 't']",1.0,467,1
2021/4/8,12082,['转发'],0.0,400,-1
2021/4/8,12083,"['还', '能', '回到', '110', '吗', '？', '让', '我', '买', '一手']",0.0,511,1
2021/4/8,12084,"['食品饮料', 'ETF', ' ', '515170', '的', '持仓', '股一', '季报', '陆续', '披露', '了', '，', '业绩', '增']",0.0,429,1
2021/4/8,12085,"['不要', '跑', '，', ':', '不', '跑', '就', '不跌']",0.0,378,-1
2021/4/8,12086,"['110', '没买', '上', '[', '哭', ']']",0.0,369,-1
2021/4/8,12087,"['春糖', '会后', '，', '酒会', '火', '吗', '？']",0.0,11781,-1
2021/4/8,12089,"['疫情', '解封', '，', '天气', '回暖', '，', '酒店', '、', '宵夜', '、', '大排档', '这些', '啤酒', '消费']",2.0,461,1
2021/4/8,12090,"['今天', '有要', '跌', '，', '大家', '预测', '跌', '好多']",-2.0,465,1
2021/4/8,12091,"['食品饮料', 'ETF', ' ', '515170', '赚钱', '赚到', '手软', '，', '新高', '不断', '啊']",2.0,366,1
2021/4/8,12092,"['这', '只票', '做', 't', '不少', '挣']",0.0,372,-1
2021/4/8,12093,"['差不多', '了', '。', '该', '加仓', '了', '。', '今天下午', '肯定', '拉']",0.0,393,1
2021/4/8,12094,"['收购', '乌苏', '要', '涨停', '的', '节奏']",1.0,948,1
2021/4/8,12095,"['听闻', '，', '重庆', '啤酒', '收购', '大', '乌苏', '，', '我', '赶紧', '过来', '关注', '一下', '，', '进来']",0.0,1343,1
2021/4/8,12096,"['重庆', '啤酒', '：', '融资', '净', '偿还', '344.34', '万元', '，', '融资', '余额', '1.53', '亿元', '（']",-1.0,683,1
2021/4/8,12097,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '07', ')']",0.0,599,1
2021/4/8,12099,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '07', ')']",0.0,599,1
2021/4/7,12100,"['T', '了', '一波']",0.0,558,-1
2021/4/7,12101,"['大家', '看', '天气预报']",0.0,391,1
2021/4/7,12102,"['明天', '继续', '跌', '？']",-1.0,444,1
2021/4/7,12103,"['还好', '，', '明天', '就', '把', '你', '卖', '了']",0.0,493,1
2021/4/7,12104,"['宁愿', '今天', '踏空', '也', '不想', '被', '机构', '折磨', '，', '今天', '涨停', '概率', '有点', '高']",0.0,669,1
2021/4/7,12105,"['继续', '跌', '吧', '跌', '了', '我', '就', '加仓']",-2.0,436,1
2021/4/7,12106,"['能', '回调', '到', '100', '吗', '？']",-1.0,596,1
2021/4/7,12108,"['强悍', '！']",1.0,308,-1
2021/4/7,12109,"['涨', '不敢', '追', '，', '跌加仓', '，', '我', '真的', '是', '韭菜']",1.0,855,-1
2021/4/7,12110,"['明天', '还要', '跌', '，', '然后', '后天', '低开', '高走']",-2.0,467,1
2021/4/7,12111,"['割', '一部分', '，', '礼拜五', '在', '买回来']",0.0,384,-1
2021/4/7,12112,"['其他', '都', '开始', '涨', '了', '，', '就', '你', '越', '跌', '越', '凶']",0.0,400,-1
2021/4/7,12113,"['。', '啤酒', '要', '看', '白酒', '脸色', '。', '。', '啤酒', '季节', '。', '为什么', '要', '跟着', '白酒', '跌']",-1.0,524,1
2021/4/7,12114,"['今晚', '上', '依然', '喝啤酒', '吃', '小龙虾', '。']",0.0,328,1
2021/4/7,12115,"['下来', '吧', '！', '等', '你', '！']",0.0,512,-1
2021/4/7,12116,"['重庆', '啤酒', '(', '600132', ')', '融资', '融券', '信息', '(', '04', '-', '06', ')']",0.0,590,1
2021/4/7,12117,"['重庆', '啤酒', '：', '融资', '净', '买入', '353.33', '万元', '，', '融资', '余额', '1.57', '亿元', '（']",0.0,592,1
2021/4/7,12118,"['这', '股票', '就值', '10', '元', '都', '炒', '上天', '了']",0.0,363,1
2021/4/7,12119,"['这', '是', '要', '套', '人', '了', '，', '大家', '小心', '点']",0.0,321,1
2021/4/7,12120,"['诉讼', '赔', '8', '个', '亿', '兑现', '后', '再', '买', '吧', '，', '再', '好的', '行情', '也', '怕', '雷', '。']",0.0,370,1
2021/4/7,12121,"['8', '亿', '赔偿款', '现在', '赔', '了', '吗', '？']",0.0,444,1
2021/4/6,12124,"['今天', '是', '要', '涨停', '的']",1.0,518,1
2021/4/6,12125,"['糖酒会', '见闻', '，', '消费', '配置', '新', '趋势']",1.0,11360,1
2021/4/6,12126,"['老子', '就', '喝', '山城', '啤酒', '。']",0.0,364,1
2021/4/6,12127,"['跌停', '？']",-1.0,578,-1
2021/4/6,12128,"['啤酒', '季节', '不', '知道', '慌', '什么', '。', '马上', '喝啤酒', '吃', '小龙虾', '。', '季节', '。', '拿']",0.0,427,1
2021/4/6,12129,"['重庆', '啤酒', '都', '是', '块', '收盘', '企稳', '了', '，', '才', '开始', '拉', '下午', '118', '/', '119', '看着']",1.0,580,1
2021/4/6,12130,"['下来', '吧', '！', '等', '你', '！']",0.0,484,-1
2021/4/6,12131,"['白酒', '跌', '跟', '你', '有', '毛', '关系', '，', '我们', '夏天', '就', '喝啤酒', '，', '吃', '小龙虾', '。', '烧']",-1.0,375,1
2021/4/6,12133,"['啤酒', '都', '在', '涨', '，', '你', '想', '干嘛']",1.0,500,1
2021/4/6,12134,"['下来', '吧', '！', '等', '你', '！']",0.0,386,-1
2021/4/6,12135,"['赶紧', '抢筹', '码', '，', '抢到', '就是', '赚到']",2.0,371,1
2021/4/6,12136,['转发'],0.0,529,-1
2021/4/5,12137,"['建', '新低', '的', '央企', '医药', '股', '华润', '三九', '股东', '开始', '增持', '了', '，']",0.0,435,-1
2021/4/5,12138,"['山城', '的', '光', '都', '与众不同', '，', '这', '可是', '纯', '原无', 'P', '图', '。']",0.0,629,-1
2021/4/5,12139,"['是', '走', '还是', '留', '，', '明天', '在', '看看', '[', '想', '一下', ']', '[', '想', '一下', ']', '[', '想', '一下', ']', '[', '想']",0.0,383,1
2021/4/5,12140,"['单底', '不', '牢靠', '，', '有', '双底', '再', '进', '[', '俏皮', ']']",4.0,483,1
2021/4/5,12141,"['明天', '能', '买', '吗']",0.0,461,1
2021/4/5,12142,"['重庆', '啤酒', '本周', '融资', '净', '买入', '847.8', '万元', '，', '居', '酿酒', '行业', '板块', '第']",0.0,658,1
